size,4
"(((0, 2), (1, 1), False), 'Stay')",5.644391564339073
"(((2, 2), (1, 3), True), 'Stay')",2.2777239509350755
"(((2, 3), (0, 2), False), 'East')",5.362573652555841
"(((0, 0), (0, 1), True), 'Stay')",7.493584948947239
"(((1, 1), (0, 0), False), 'Stay')",9.030926664277139
"(((1, 2), (3, 0), True), 'East')",6.556249961602749
"(((3, 2), (1, 3), True), 'South')",1.121669982373015
"(((2, 2), (3, 0), True), 'West')",5.662661102180645
"(((2, 0), (2, 1), True), 'Stay')",6.009859217174753
"(((0, 1), (0, 0), False), 'South')",9.77975445705646
"(((2, 3), (0, 1), True), 'South')",6.56700214156
"(((3, 1), (2, 3), False), 'Stay')",4.5221436188250435
"(((3, 3), (3, 1), False), 'Stay')",6.076352182030529
"(((0, 1), (1, 1), True), 'North')",6.660692467395274
"(((2, 2), (3, 0), False), 'South')",8.439652457122447
"(((2, 0), (1, 0), False), 'Stay')",9.11279598574566
"(((0, 2), (2, 0), True), 'Stay')",4.835309959635953
"(((2, 2), (3, 0), False), 'Stay')",7.2338273518347584
"(((0, 2), (1, 1), False), 'North')",4.385847910180808
"(((2, 3), (0, 2), True), 'South')",6.651924895776789
"(((3, 0), (3, 1), True), 'Stay')",8.876866685703897
"(((1, 3), (3, 1), False), 'Stay')",4.890827290672128
"(((0, 1), (1, 1), True), 'East')",10.178440706715605
"(((1, 2), (2, 2), True), 'Stay')",7.145828307387424
"(((0, 2), (0, 1), False), 'North')",7.121009516473849
"(((1, 1), (1, 0), True), 'West')",6.94341547368286
"(((1, 0), (2, 0), False), 'Stay')",8.802378472094013
"(((0, 3), (3, 2), True), 'Stay')",4.860952240146528
"(((2, 2), (3, 2), False), 'Stay')",8.644031596680854
"(((0, 1), (1, 3), False), 'Stay')",0
"(((1, 3), None, True), 'Pick')",3.9486890077713515
"(((0, 1), (2, 0), False), 'South')",2.0280638273945604
"(((2, 1), (0, 2), True), 'East')",4.886961901774248
"(((3, 3), (0, 2), False), 'Stay')",4.431535312920255
"(((1, 2), (3, 2), False), 'West')",4.906045984653394
"(((1, 2), None, True), 'Pick')",5.5793736690849345
"(((0, 0), (1, 0), True), 'North')",5.330935381420518
"(((1, 1), (3, 3), False), 'South')",5.126223223622038
"(((3, 1), (0, 2), False), 'North')",4.53189261261719
"(((3, 1), (3, 3), True), 'South')",6.720695187729202
"(((2, 2), (0, 2), False), 'South')",6.658081800149668
"(((0, 1), (1, 3), True), 'North')",7.5467301221157665
"(((0, 2), (3, 1), False), 'North')",4.652459577641933
"(((0, 1), (0, 3), False), 'South')",0.7936876841238526
"(((0, 0), (3, 3), False), 'Stay')",4.168954898366465
"(((3, 2), (0, 1), False), 'South')",6.4273349935513915
"(((1, 2), (3, 2), True), 'Stay')",7.498591301570601
